ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-03-01T10:09:27Z,8623,Моя богиня,DONI,Моя богиня,spotify:track:2RAa7GAeNBDC1Woud771Lv,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:09:32Z,4263,Молодость,MATRANG,ТРИ,spotify:track:01OgIaxj7WC5AjCRm0hGgU,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:09:34Z,528,Она влюблена,VERBEE,Она влюблена,spotify:track:4oMON7vPv8DMfmNAgH4oe0,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:11:50Z,134884,Сомбреро - Alexei Shkurko Remix,Gidayyat,Сомбреро,spotify:track:3R73iXExab70S9GaPFP12N,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:11:52Z,1802,Ты не смогла простить,Egor Kreed,Ты не смогла простить,spotify:track:2Lj4OPIGyHwXwzYKSidSWN,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:11:58Z,2765,Загубила,Ellai,Загубила,spotify:track:03YULLbbq6bmANH2mPnWs6,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:12:22Z,22852,Paradise,Santiz,52 Герца,spotify:track:2ywVHUWUzua2kb9BbZ4ony,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:16:29Z,246783,Лейла (feat.Маквин),Jah Khalib,Если Че Я Баха,spotify:track:1W6IsPCHjrnHE3UBM2LdlD,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2021-03-01T10:16:55Z,24440,Пиковая дама,MriD,Genesis,spotify:track:6frCzh4c2D2bpKZ4BMrCiF,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-03-01T10:16:57Z,986,Фамилия,Misha Marvin,Фамилия,spotify:track:7eT5oCIzt7kROjHATRQnw6,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:16:58Z,101,Memories,Xcho,CROSS,spotify:track:4JA49QkyBs2TogxXRKqWR2,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:02Z,0,Паруса,МОТ,Паруса,spotify:track:0gnEPkhKQ1lMyP9jnw8RZl,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:02Z,30,Ты моя химия,HammAli,Ты моя химия,spotify:track:3M6EwPTcTc7OgbREgwtcW4,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:02Z,0,Муза,ELMAN,Муза,spotify:track:5IJyt7zjfsHIVYcR60cLdy,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:04Z,1180,Улетай,Jay Leemo,For You,spotify:track:14Ob0AY6z2sgh6q66NFNn8,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:40Z,35871,SnD,Jah Khalib,Все что мы любим,spotify:track:34ttji2fIHtqipyVsda1E5,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:42Z,901,Вечный сон,SUNAMI,Вечный сон,spotify:track:2gTxoeWFDjNZ6Nc6tjPi8J,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:17:46Z,1738,Mr. & Mrs. Smith (feat. Nyusha),Egor Kreed,58,spotify:track:5lukkZmZQzk3iZKuRb1oXl,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:00Z,10135,Давай со мной?,Gidayyat,Давай со мной?,spotify:track:7bTAuTOfd7WJ33pVYBEobx,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:13Z,12102,Френдзона,JONY,Список твоих мыслей,spotify:track:3z2zKzdrKwEEdTuPvtiCuL,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:22Z,7220,Медуза,MATRANG,ЭЙА,spotify:track:1sZsTb461mhIAQ8o0gzxsI,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:23Z,1433,Манекен,AMCHI,Манекен,spotify:track:6NUUlZCUa9uZfNpEbiS50O,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:27Z,1543,Бомбалейла,Ramil',Хочешь со мной,spotify:track:08eCYBDJx08nHsVhhyhkli,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:29Z,0,Зелёные волны,Zivert,Сияй,spotify:track:3557eOoPsddlBICYkQ5NdS,,,,,,,,fwdbtn,backbtn,False,False,False,,False
2021-03-01T10:18:33Z,4758,Бомбалейла,Ramil',Хочешь со мной,spotify:track:08eCYBDJx08nHsVhhyhkli,,,,,,,,backbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:39Z,2677,Зелёные волны,Zivert,Сияй,spotify:track:3557eOoPsddlBICYkQ5NdS,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:18:40Z,0,Не спать,DONI,Не спать,spotify:track:1koYoP49GQgv2nUXjUdzGO,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:35Z,52015,Она моё всё,NECHAEV,Она моё всё,spotify:track:0z35wGIgW3imMIUR6SIzWL,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:38Z,1800,Лондон,Xcho,CROSS,spotify:track:0a1eSQsmjyKINGuKQCvWIh,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:39Z,784,Улыбка,PIZZA,ОСНОВАНО НА НЕРЕАЛЬНЫХ СОБЫТИЯХ,spotify:track:04hrsz4upf6HWLItviCXdb,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:42Z,1141,Крылья,Artik & Asti,7 (Part 2),spotify:track:2uPfnpMuL4poAmSKVx8QSy,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:45Z,2183,Слёзы капают,MriD,Слёзы капают,spotify:track:3xd2HmOeUN7ntGCh7oWzAa,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:50Z,4590,Ай ай ай,Dzharo & Khanza,Ай ай ай,spotify:track:7lgjG08cDtt9KEZLRm6VTw,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:52Z,1490,На своём вайбе (feat. Гуф),Jah Khalib,Баха и Дмитрий Карантино,spotify:track:41f8Bpr5u2Jk5SmOkRCVDT,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:54Z,1040,Спой,Misha Marvin,Спой,spotify:track:3WLB4DjCGwlC5Bd5sdhJ2F,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:56Z,743,Я украду,DONI,Я украду,spotify:track:2HPmjDWDZSRG7l58m5AcyC,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:58Z,1042,Взаперти,MATRANG,Взаперти,spotify:track:6rLz4FTPHyzP2i8fjDvSEn,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:19:59Z,330,Капкан,МОТ,Наизнанку,spotify:track:551l3WSPbohzxQGHhTVm0q,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:20:01Z,323,Я закохався,HammAli & Navai,Я закохався,spotify:track:46zfxcSJ0BO5IeMiL6DAe2,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:21:18Z,73010,No Pasaran (Pt. 2),Santiz,52 Герца,spotify:track:7nlVBHb0h1Ia3ZKTeDBjuz,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:23:25Z,128227,Волна,Xcho,Волна,spotify:track:12Rae4Qj6DfrATxLNP5T7s,,,,,,,,fwdbtn,endplay,False,False,False,,False
2021-03-01T10:23:39Z,11158,просто любовь,Rauf & Faik,PAIN & MEMORIES,spotify:track:3mA5mSRxMg97OSxaMLLQuP,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:23:47Z,6820,любишь и не любишь,Rauf & Faik,PAIN & MEMORIES,spotify:track:0VEXCLX5To6YH66cGilUTQ,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:23:50Z,2047,не так красива,Rauf & Faik,PAIN & MEMORIES,spotify:track:7gtyV8t4nPDU093dtr4r3A,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:24:04Z,12891,OLA,Rauf & Faik,PAIN & MEMORIES,spotify:track:0GzRcvVHqiynR6dmkqjya5,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:25:12Z,67222,My Pain My Pain,Rauf & Faik,PAIN & MEMORIES,spotify:track:5rJ4unJEDP7Q2HN7v4H0z7,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:26:01Z,45291,Ракета,Timati,Ракета,spotify:track:0ZIHY248YGU8txr54vvyd5,,,,,,,,playbtn,endplay,True,False,False,,False
2021-03-01T10:29:46Z,225260,Гучи,Timati,Гучи,spotify:track:0on6nFpbuOy3HAyGp859O3,,,,,,,,clickrow,trackdone,False,False,False,,False
2021-03-01T10:32:01Z,134398,Хуракан,Egor Kreed,58,spotify:track:6uo3Snl2S37D0R4SHxKOdL,,,,,,,,trackdone,trackdone,False,False,False,,False
2021-03-01T10:35:28Z,206566,Если ты меня не любишь,MOLLY,Косатка в небе,spotify:track:04tIaPPuw8ecPBfWgOZEzn,,,,,,,,trackdone,trackdone,False,False,False,,False
2021-03-01T10:37:24Z,114601,Часики,Egor Kreed,Часики,spotify:track:0lL1Ss8uYtyCIqugrXBips,,,,,,,,trackdone,endplay,False,False,False,,False
2021-03-01T10:37:37Z,10196,Стой,Egor Kreed,Что они знают?,spotify:track:3o2tXfFH4EbkV21hMljhYW,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:38:43Z,62371,Карие Глаза,Egor Kreed,Карие Глаза,spotify:track:6U6F1s3Wllf9dXKf5WkyKv,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:39:45Z,60591,Лев,Tenca,Лев,spotify:track:0liodTiWKYWjTrujKHvjLE,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:40:36Z,50955,Дисконнект,Eldzhey,Sayonara Boy,spotify:track:2ljYT3DjHXVrygwDbNjm4n,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:43:23Z,165574,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:43:36Z,9061,Water Fountain,Alec Benjamin,Narrated For You,spotify:track:4IhKLu7Vk3j2TLmnFPl6To,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:43:55Z,16048,Oh My God,Alec Benjamin,These Two Windows,spotify:track:44I5NYJ7CGEcaLOuG2zJsU,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:44:02Z,4327,If We Have Each Other,Alec Benjamin,Narrated For You,spotify:track:7pT6WSg4PCt4mr5ZFyUfsF,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:44:13Z,9080,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",spotify:track:1eCTQhsNA31FcwyNcJcf86,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:47:00Z,163968,Let Me Down Slowly (feat. Alessia Cara),Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),spotify:track:1roCmBlcpV7LzsmB7pmCyt,,,,,,,,playbtn,endplay,True,False,False,,False
2021-03-01T10:47:21Z,17829,Without You (feat. Sandro Cavazza),Avicii,AVĪCI - 01,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,,,,,,,,clickrow,backbtn,False,False,False,,False
2021-03-01T10:47:28Z,4952,ROCKSTAR (feat. Roddy Ricch),DaBaby,BLAME IT ON BABY,spotify:track:7ytR5pFWmSjzHJIeQkgog4,,,,,,,,backbtn,endplay,False,False,False,,False
2021-03-01T10:47:58Z,26016,Eastside (with Halsey & Khalid),benny blanco,Eastside (with Halsey & Khalid),spotify:track:0d2iYfpKoM0QCKvcLCkBao,,,,,,,,clickrow,backbtn,False,False,False,,False
2021-03-01T10:50:13Z,134202,Despacito - Remix,Luis Fonsi,VIDA,spotify:track:1vnnXMrBeEWiRg3YCMCjQq,,,,,,,,backbtn,endplay,False,False,False,,False
2021-03-01T10:51:35Z,80056,Savage Love (Laxed - Siren Beat),Jawsh 685,Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:51:59Z,21654,my ex's best friend (with blackbear),mgk,Tickets To My Downfall,spotify:track:7kDUspsoYfLkWnZR7qwHZl,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:52:13Z,11961,Slow Hands,Niall Horan,Flicker,spotify:track:2cOUlop2ZakjOKe4WinesN,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T10:52:24Z,8218,Go Crazy,Chris Brown,Slime & B,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,,,,,,,,clickrow,fwdbtn,False,False,False,,False
2021-03-01T10:53:06Z,40317,Breaking Me,Topic,Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:53:26Z,17270,Talk (feat. Disclosure),Khalid,Free Spirit,spotify:track:6TqXcAFInzjp0bODyvrWEq,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:54:02Z,34433,Mama,Jonas Blue,Mama,spotify:track:47OVNnZJzIkrsEiZ4n187p,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:54:10Z,6216,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",spotify:track:5CLGzJsGqhCEECcpnFQA8x,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:54:15Z,3774,Intentions,Justin Bieber,Intentions,spotify:track:364dI1bYnvamSnBJ8JcNzN,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:54:49Z,32155,SOS,Avicii,SOS (feat. Aloe Blacc),spotify:track:0n2nEtLP3OzDdi12ziIekx,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:55:00Z,8322,i'm so tired...,Lauv,~how i'm feeling~,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:55:07Z,5583,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),spotify:track:7Feaw9WAEREY0DUOSXJLOM,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:55:14Z,5136,Sweet but Psycho,Ava Max,Heaven & Hell,spotify:track:7DnAm9FOTWE3cUvso43HhI,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:55:23Z,7439,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,UN DIA (ONE DAY) (Feat. Tainy),spotify:track:0EhpEsp4L0oRGM0vmeaN5e,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:55:39Z,13644,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,Right Back (feat. A Boogie Wit Da Hoodie),spotify:track:6PYnUsNEpYC7A4BS2sjw3L,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:55:57Z,14644,Never Really Over,Katy Perry,Never Really Over,spotify:track:5PYQUBXc7NYeI1obMKSJK0,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:59:24Z,205982,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,Dusk Till Dawn (feat. Sia),spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T10:59:46Z,20733,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",spotify:track:0Mlm5SrNK34Jqn8Rk1Gs3g,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T11:00:35Z,48490,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Expectations,spotify:track:4e4fqjx0Izh4svvTef1z7e,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-01T15:27:47Z,53098,New Light,John Mayer,New Light,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,,,,,,,,fwdbtn,logout,False,False,False,,False
2021-03-01T15:29:14Z,76826,Розовое вино,Eldzhey,Розовое вино,spotify:track:2gcFOhxQOqAx1OABnxvUZ4,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T15:33:17Z,235740,Ты рядом,Jah Khalib,Все что мы любим,spotify:track:5oTZUMAi4vRVpf7M05eM5G,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T15:33:30Z,9556,Классный,VERBEE,Классный,spotify:track:5f05P0FRkoQmwRq7H6QiRC,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-01T15:33:37Z,5176,Ядовитая змея,MriD,Ядовитая змея,spotify:track:3Cv13BvQ7EbLDAqVHmKK4K,,,,,,,,clickrow,fwdbtn,False,False,False,,False
2021-03-01T15:34:03Z,23921,Капкан,МОТ,Наизнанку,spotify:track:551l3WSPbohzxQGHhTVm0q,,,,,,,,fwdbtn,endplay,False,False,False,,False
2021-03-01T18:40:45Z,30995,"Жить, не думая о тебе",Bahh Tee,10 лет спустя,spotify:track:41KRNc4IYfzDTRjl4xVxGj,,,,,,,,clickrow,logout,False,False,False,,False
2021-03-02T13:43:36Z,0,Далласский клуб злопыхателей,МОТ,Далласский клуб злопыхателей,spotify:track:0MdFupCJtOOP6pK9y17VCj,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:46:48Z,190461,Далласский клуб злопыхателей,МОТ,Далласский клуб злопыхателей,spotify:track:0MdFupCJtOOP6pK9y17VCj,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:49:37Z,167690,Розовое вино,Eldzhey,Розовое вино,spotify:track:2gcFOhxQOqAx1OABnxvUZ4,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:49:47Z,8144,На что мы тратим жизнь?,HammAli,На что мы тратим жизнь?,spotify:track:7khQBHCaLMgF3yG4sUB8Ya,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:51:04Z,76252,СИНИЕ ФИАЛКИ,The Limba,Я дома.,spotify:track:2aeg9TfKdiXE7KHwbvWdbW,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:51:15Z,10923,Мне глаза ее нравятся,Dabro,Мне глаза ее нравятся,spotify:track:6utQesoRdu3AnwbDW11vxU,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:51:27Z,10008,Возьми мое сердце,Filatov & Karas,Возьми мое сердце,spotify:track:39zSAoiVjEgE5up6wCvrtq,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:51:36Z,8768,Почему так больно,T1ONE,T1One,spotify:track:3frgDqKqXyas0Rn2JMZhEH,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:51:51Z,13536,Я хочу,Grivina,Я хочу,spotify:track:2VCah7AThGKI2pCnLkrSOQ,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:52:12Z,21007,А если это любовь?,HammAli & Navai,А если это любовь?,spotify:track:1ose449N3hm96087FUw3Hl,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:52:31Z,17030,Лейла (feat.Маквин),Jah Khalib,Если Че Я Баха,spotify:track:1W6IsPCHjrnHE3UBM2LdlD,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-02T13:57:07Z,276687,I Got Love,MiyaGi & Endspiel,I Got Love,spotify:track:4vPOGPHcjxdHZ1caxiHiQh,,,,,,,,clickrow,trackdone,False,False,False,,False
2021-03-02T14:01:15Z,246857,Ливень,МОТ,Добрая Музыка Клавиш,spotify:track:72pLZ4eBJDpoNhpEDl4Z7U,,,,,,,,trackdone,trackdone,False,False,False,,False
2021-03-02T14:02:25Z,69020,Потрачу,Egor Kreed,Что они знают?,spotify:track:6S1HT3w4F9rWrw8sqQuyR1,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-03-02T14:02:26Z,610,Розовое вино,Eldzhey,Розовое вино,spotify:track:2gcFOhxQOqAx1OABnxvUZ4,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-02T14:02:28Z,410,История,Misha Marvin,История,spotify:track:0arLd1RSAJ3vQn6SE4vCkU,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-02T14:02:32Z,1,Неделимы,Artik & Asti,Номер 1,spotify:track:3eJhrMKpqGjFjHWtp0yhe4,,,,,,,,fwdbtn,backbtn,False,False,False,,False
2021-03-02T14:05:41Z,191380,История,Misha Marvin,История,spotify:track:0arLd1RSAJ3vQn6SE4vCkU,,,,,,,,backbtn,trackdone,False,False,False,,False
2021-03-02T14:06:00Z,18327,Неделимы,Artik & Asti,Номер 1,spotify:track:3eJhrMKpqGjFjHWtp0yhe4,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-03-02T14:06:05Z,542,Муссоны,МОТ,Наизнанку,spotify:track:0D1CZU0ADXd3Y35N2amWuh,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-02T14:08:03Z,116812,"Хочешь, я к тебе приеду",HammAli & Navai,"Хочешь, я к тебе приеду",spotify:track:0C1v6tAiuZcn5rOowgKc4g,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-03T17:24:13Z,1500,Львица,Lx24,Глава 25,spotify:track:1QcmSSHnVG6p3Phb9x1p4E,,,,,,,,fwdbtn,logout,False,False,False,,False
2021-03-03T17:25:16Z,28879,Девочка-война,HammAli & Navai,Девочка-война,spotify:track:3R788Vd6hHQSuJPiC4Z5rm,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:25:28Z,9327,Мокрые кроссы,Tima Belorusskih,Мокрые кроссы,spotify:track:35poFvLMiXHPZsItZ0HiHZ,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:25:37Z,7530,Холода,Грязь,Холода,spotify:track:49Y8paEvzLZO0twSifXXcJ,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:26:31Z,51508,Дым,Lesha Svik,Юность,spotify:track:5zG4ymJbbNN5Rmjt6VkVNs,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:26:53Z,17742,Кредо,GAYAZOV$ BROTHER$,Кредо,spotify:track:3exWGqm9TrzNf1OdKcKiPA,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:27:13Z,15854,Дым - O'Neill Remix,Lesha Svik,Дым,spotify:track:6m74IxSKuB2y6tEGrHSDDC,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:27:43Z,18946,Эгоист,HOMIE,Эгоист,spotify:track:3fEolZH5apbfPK8r7J6vtO,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:27:55Z,10958,Леди Натали,Kamazz,Леди Натали,spotify:track:2EejSicL6YtTRz11f0mwPB,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:28:05Z,10460,Novella,IVAN VALEEV,WeLove,spotify:track:0i2lbW33Ig9b4udnIBVQs8,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:28:11Z,5375,Детство,Rauf & Faik,Я люблю тебя,spotify:track:381kyofsIJKajRfX9iKLs8,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:28:22Z,8820,Ревную,Liza Evans,Ревную,spotify:track:5vUubNwu5K2kddI2jz9Frn,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:28:29Z,4244,НА БЭХЕ,JANAGA,НА БЭХЕ,spotify:track:6CLbpH8yN9R5MJc4TAEaa8,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:29:21Z,40614,Не дам,Yanke,Не дам,spotify:track:3P4eOGzmXhcILlutfgorbz,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-03T17:30:31Z,2820,"О, Боже, какой мужчина!",Natali,Шахерезада,spotify:track:6QVIFloVpfR19dIMJjFP4D,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-04T18:26:37Z,10749,Принцесса,Babek Mamedrzaev,313,spotify:track:6d4YTLAXAMUC8vxsSyBkmt,,,,,,,,clickrow,logout,False,False,False,,False
2021-03-04T18:28:13Z,0,колыбельная,Rauf & Faik,колыбельная,spotify:track:3hRMlpsBV8yC3kfRxVWBsX,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-04T18:28:19Z,4357,Can We Kiss Forever?,Kina,Can We Kiss Forever?,spotify:track:58wyJLv6yH1La9NIZPl3ne,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-04T18:28:19Z,0,Baby You're Worth It,Kina,Baby You're Worth It,spotify:track:6vJ6FR4WtlKSxe8lmh3F1C,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-04T18:28:42Z,16515,Baby You're Worth It,Kina,Baby You're Worth It,spotify:track:6vJ6FR4WtlKSxe8lmh3F1C,,,,,,,,clickrow,endplay,False,False,False,,False
2021-03-04T18:28:53Z,8300,Нейна,Gayo,Нейна,spotify:track:6sjTSB3pZ7gHFa35tiBzmy,,,,,,,,clickrow,fwdbtn,False,False,False,,False
2021-03-04T18:29:03Z,8101,"Hey, Guys",Eldzhey,"Hey, Guys",spotify:track:4lVYEQ7ZvLq0kl4a1vcBRT,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-03-04T18:29:11Z,6706,Вселенная,By Индия,Вселенная,spotify:track:7IfdUMMFjynaZ9GLlFeTxY,,,,,,,,fwdbtn,endplay,False,False,False,,False
